brand_hybrid,Yield,air.sig995_mean,omega.sig995_mean,pres.sfc_mean,rhum.sig995_mean,uwnd.sig995_mean,vwnd.sig995_mean
InVISION-FS 57QX1 RIB,231.9286,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
InVISION-FS 60ZX1 RIB,233.0723,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Merschman-M - 1406G - 14,239.6067,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Merschman-M - 1407D - 14,238.8739,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Merschman-M - 1408F - 15,242.9595,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Merschman-M - 1504D - 14,218.4918,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Merschman-M - 1508P - 12,215.4017,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Miller-M01-41BRGA,206.6501,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Miller-M07-65BRGV,223.5697,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Miller-M67-85BR,221.2071,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Munson-6642SS RIB,224.2536,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Munson-6836VT3P RIB,234.5418,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Munson-6892SS,245.9541,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Munson-6914SS RIB,229.6107,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Munson-7084SS,237.9038,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Munson-7149SS,221.4386,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Munson-7218VT3P,242.6467,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Munson-7252VT2P,244.1648,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Munson-7322VT3P RIB,229.7767,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Munson-7397SS RIB,229.7091,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Munson-7400SS RIB,231.9213,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Mycogen-2A627,224.2933,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Mycogen-2C799,232.5567,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Mycogen-2V709,223.9596,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Mycogen-2Y669,213.8769,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
NuTech/G2 Genetics-5D-109™,216.4448,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
NuTech/G2 Genetics-5F-008™,229.8071,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
NuTech/G2 Genetics-5F-709™,240.4445,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
NuTech/G2 Genetics-5F-805™,223.1825,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
NuTech/G2 Genetics-5H-806™,247.6877,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
NuTech/G2 Genetics-5H-905,225.9941,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
NuTech/G2 Genetics-5V-0705,217.0087,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
NuTech/G2 Genetics-5Z-0801,221.7176,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
NuTech/G2 Genetics-5Z-0906,244.35,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
NuTech/G2 Genetics-5Z-707™,219.9405,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Phoenix-5552EZ**,220.2804,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Power Plus-2V56 AMX,246.3263,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Power Plus-4G46 AMX,235.8633,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Power Plus-4J95 AMX,236.14,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Power Plus-4Y27 AMX,220.7605,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Power Plus-5C17 AMXT,255.9291,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Power Plus-6P75 AMXT,241.2328,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Renk-RK752SSTX,224.0705,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Renk-RK776SSTX,229.8016,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Renk-RK791SSTX,233.0606,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Renk-RK834SSTX,222.5491,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Renk-RK860VT3P,220.0214,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Roeschley-Rx03-35SS,226.5454,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Roeschley-Rx215VT3P,240.1673,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Steyer-10703 SS,232.8655,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Steyer-10904 SS,225.8962,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Steyer-11103 SS,226.553,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Stone-5418RIB,243.5105,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Stone-5428RIB,212.2771,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Stone-5628RIB,225.4909,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Stone-5828RIB,229.0916,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Stone-5838RIB,226.3418,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Stone-6058RIB,234.4138,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Stone-6148RIB,218.4214,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Stone-6158RIB,222.6564,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Stone-6258RIB,221.4376,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Stone-6378RIB,219.8343,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Sun Prairie-SP2488 GSS,243.8136,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
Sun Prairie-SPX4412 GSS,229.9804,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
YIELDirect-5E58-RIB,232.3656,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
YIELDirect-5L33-RIB,218.9715,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
YIELDirect-5M83-RIB,252.3031,290.6917148,-0.011082059,98128.27446,78.08559783,1.225953843,1.137638697
AgriGold-A6442STXRIB,223.1972,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold-A6472VT3PRIB,230.103,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold-A6499STXRIB,248.4956,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold-A6533VT3PRIB,249.4197,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold-A6559STXRIB,247.0479,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold-A6659VT3PRIB,264.483,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Beck-6347VR,246.2876,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Beck-XL 5828AM™*,249.4781,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Beck-XL 5939AMXT™*,236.7066,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Beck-XL 6175AM™*,241.418,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Beck-XL 6272AM™*,242.4392,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Beck-XL 6365AMX™*,266.3214,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Beck-XL 6626AM™*,249.4682,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Burrus-6T54 3000GT,244.9105,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Catalyst-7893 3111,238.7735,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Channel-209-51VT2PRIB,227.4873,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Channel-213-57VT2PRIB,248.7458,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Channel-217-41DGVT2PRIB,242.89,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dairyland-DS-6409,248.3127,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dairyland-DS-9212RA,247.4153,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dairyland-DS-9311RA,237.2098,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dairyland-DS-9314RA,234.9851,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dairyland-DS-9610,244.9285,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dairyland-DS-9713RA,249.9988,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
DeKalb-DKC62-08RIB,257.6717,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
DeKalb-DKC62-98RIB,234.6354,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
DeKalb-DKC63-35RIB,253.1412,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
DeKalb-DKC64-89RIB,248.8111,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
DeKalb-DKC65-19RIB,257.4392,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
DeKalb-DKC66-40RIB,258.3054,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
DeKalb-DKC67-58RIB,248.3462,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
DeKalb-DKC69-29,245.9796,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dyna-Gro-D50VC43,230.8187,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dyna-Gro-D52VC91,244.1908,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Dyna-Gro-D55VP77,253.7167,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
InVISION-FS 63SX1 RIB,248.6798,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
InVISION-FS 64MX1 RIB,234.667,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
InVISION-FS 65SV4 RIB,251.5337,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
InVISION-FS 66JV4 RIB,253.9096,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Mycogen-2C788,229.819,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Mycogen-2C799,241.7852,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Mycogen-2V709,235.5803,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Mycogen-2Y744,230.7347,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
NuTech/G2 Genetics-3F-515™,233.6258,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
NuTech/G2 Genetics-3F-814™,236.2967,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
NuTech/G2 Genetics-5F-113™,236.1461,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
NuTech/G2 Genetics-5H-216™,236.4257,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
NuTech/G2 Genetics-5Z-713™,272.0763,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Phoenix-5832A3,257.7991,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Phoenix-6542A4**,241.6731,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Power Plus-5C17 AMXT,245.1417,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Power Plus-6F74 AMX,223.482,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Power Plus-6N83 AM,233.7938,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Power Plus-6P75 AMXT,251.3656,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Power Plus-7A18 AMX,247.8035,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Power Plus-7H23 AM,254.348,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Power Plus-X4V45 AM,235.0176,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
SGI-SGI 3100,164.9863,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Steyer-11208 Vt3P,235.2126,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Steyer-11304 SS,243.8263,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Steyer-11504 Vt2,256.7227,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Stone-6052RIB,241.2242,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Stone-6142RIB,236.073,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Stone-6362RIB,266.4206,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Stone-6378RIB,244.2719,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Stone-6432RIB,252.7952,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Stone-6612RIB,241.2509,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Sun Prairie-SPX4919 VT2P,252.0779,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Whisnand-212 SS,248.3976,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Whisnand-214 SS,250.6246,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
Whisnand-215 SS,246.9246,294.5975581,0.002829628,99883.6413,78.14673913,0.81644327,1.30068242
AgriGold-A6442STXRIB,211.131,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
AgriGold-A6472VT3PRIB,194.3217,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
AgriGold-A6499STXRIB,193.4297,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
AgriGold-A6533VT3PRIB,200.4044,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
AgriGold-A6559STXRIB,184.7361,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
AgriGold-A6659VT3PRIB,185.0507,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Beck-6347VR,199.6918,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Beck-XL 5828AM™*,211.3521,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Beck-XL 5939AMXT™*,194.0455,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Beck-XL 6175AM™*,199.379,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Beck-XL 6272AM™*,184.2565,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Beck-XL 6365AMX™*,201.9531,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Beck-XL 6626AM™*,195.351,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Burrus-6T54 3000GT,182.5723,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Catalyst-7893 3111,197.1937,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Channel-209-51VT2PRIB,184.9827,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Channel-213-57VT2PRIB,204.7775,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Channel-217-41DGVT2PRIB,213.2727,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Dairyland-DS-6409,184.0458,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Dairyland-DS-9212RA,187.3243,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Dairyland-DS-9311RA,203.0648,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Dairyland-DS-9314RA,201.7025,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Dairyland-DS-9610,208.2702,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Dairyland-DS-9713RA,194.2677,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
DeKalb-DKC62-08RIB,205.1688,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
DeKalb-DKC62-98RIB,203.3747,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
DeKalb-DKC63-35RIB,204.4313,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
DeKalb-DKC64-89RIB,196.1691,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
DeKalb-DKC65-19RIB,184.5598,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
DeKalb-DKC66-40RIB,189.3077,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
DeKalb-DKC67-58RIB,184.9478,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
DeKalb-DKC69-29,198.0023,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Dyna-Gro-D50VC43,196.4033,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Dyna-Gro-D52VC91,176.0238,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Dyna-Gro-D55VP77,200.1041,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
InVISION-FS 63SX1 RIB,195.3137,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
InVISION-FS 64MX1 RIB,194.7532,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
InVISION-FS 65SV4 RIB,190.6843,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
InVISION-FS 66JV4 RIB,193.9776,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Mycogen-2C788,196.8235,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Mycogen-2C799,203.2981,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Mycogen-2V709,206.2803,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Mycogen-2Y744,180.1218,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
NuTech/G2 Genetics-3F-515™,190.3842,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
NuTech/G2 Genetics-3F-814™,197.4032,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
NuTech/G2 Genetics-5F-113™,195.9205,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
NuTech/G2 Genetics-5H-216™,186.6519,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
NuTech/G2 Genetics-5Z-713™,199.9187,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Phoenix-5832A3,212.0794,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Phoenix-6542A4**,205.1587,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Power Plus-5C17 AMXT,205.4601,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Power Plus-6F74 AMX,188.8838,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Power Plus-6N83 AM,185.6234,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Power Plus-6P75 AMXT,184.374,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Power Plus-7A18 AMX,186.0467,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Power Plus-7H23 AM,202.6327,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Power Plus-X4V45 AM,198.3833,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
SGI-SGI 3100,121.3649,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Steyer-11208 Vt3P,187.4427,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Steyer-11304 SS,190.0516,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Steyer-11504 Vt2,204.8014,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
Stone-6052RIB,194.8281,292.736416,0.014488595,99125.95109,76.78668478,0.642258532,1.069024713
